program_id,program_name,field_tags,mentor_id,mentor_name,expertise_tags,languages,education_background,years_experience,institution_id,institution_name,overall_ranking,pred_label_match
761,Public Health,Public Health;Data Science,722,Evelyn Park,Business;Ecology,Arabic;Thai,Mixed,6,25,The University of Adelaide,492,0.3798
761,Public Health,Public Health;Data Science,734,Lucia Hernandez,Ecology;Business,Japanese;Russian,Bachelor,5,25,The University of Adelaide,492,0.3798
761,Public Health,Public Health;Data Science,202,Ravi Le,Law;Nursing,Japanese,PhD,8,25,The University of Adelaide,492,0.3793
761,Public Health,Public Health;Data Science,194,Nguyen Wilson,Data Science;Cybersecurity;Business;Banking,French;Japanese;Urdu,Mixed,2,25,The University of Adelaide,492,0.3792
761,Public Health,Public Health;Data Science,544,Kim Clark,Finance;Banking;Business,Nepali;Indonesian;Japanese,Mixed,2,25,The University of Adelaide,492,0.3789
761,Public Health,Public Health;Data Science,713,Omar Yang,Banking;Artificial Intelligence;Education;Ecology,Russian;Urdu;Hindi,Mixed,1,25,The University of Adelaide,492,0.3789
761,Public Health,Public Health;Data Science,2,Li Chen,Marketing;Law;Artificial Intelligence,Indonesian;Urdu,Bachelor,9,25,The University of Adelaide,492,0.3786
761,Public Health,Public Health;Data Science,189,Hanna Ivanov,Renewable Energy;Law;Finance,Italian;Mandarin;French,Bachelor,1,25,The University of Adelaide,492,0.3783
761,Public Health,Public Health;Data Science,487,Luca Sharma,Finance;Marketing,Urdu;Russian,Mixed,2,25,The University of Adelaide,492,0.3782
761,Public Health,Public Health;Data Science,795,Ava Brown,International Law;Psychology;Ecology,Italian,Bachelor,15,25,The University of Adelaide,492,0.3779
761,Public Health,Public Health;Data Science,415,Anya Williams,Education;Marketing;Nursing;Ecology,Hindi;English;Arabic,Bachelor,10,25,The University of Adelaide,492,0.3776
761,Public Health,Public Health;Data Science,697,Lara Rodriguez,Architecture;Business,Mandarin,Mixed,11,25,The University of Adelaide,492,0.3773
761,Public Health,Public Health;Data Science,760,Liam Ivanov,Law;Cybersecurity;Computer Science,Nepali,Master,13,25,The University of Adelaide,492,0.3773
761,Public Health,Public Health;Data Science,337,Aisha Sharma,Ecology;Nursing;Architecture;Information Technology,Arabic,Bachelor,2,25,The University of Adelaide,492,0.3772
761,Public Health,Public Health;Data Science,389,Noah Trivedi,Ecology;Film;Information Technology,Mandarin;German,Master,14,25,The University of Adelaide,492,0.3771
761,Public Health,Public Health;Data Science,170,Qiang Lopez,Nursing;Psychology;Law,English,Mixed,2,25,The University of Adelaide,492,0.3761
761,Public Health,Public Health;Data Science,59,Owen Wilson,Sustainable Design;Law;Cybersecurity;Computer Science,Indonesian;Urdu,Master,19,25,The University of Adelaide,492,0.3753
761,Public Health,Public Health;Data Science,411,Mila Bianchi,Sustainable Design;Marketing,Nepali;English;Urdu,Bachelor,4,25,The University of Adelaide,492,0.3751
761,Public Health,Public Health;Data Science,639,Min Le,Public Health;Engineering;Cybersecurity;Nursing,Hindi;German;French,Master,19,25,The University of Adelaide,492,0.3751
761,Public Health,Public Health;Data Science,422,Sam Hussain,Business;Banking;Artificial Intelligence;Engineering,Korean;Mandarin;Thai,Bachelor,13,25,The University of Adelaide,492,0.3749
761,Public Health,Public Health;Data Science,527,Rosa Wang,Artificial Intelligence;Law;Accounting;Finance,Russian;Arabic,Mixed,14,25,The University of Adelaide,492,0.3749
761,Public Health,Public Health;Data Science,51,Karan Gupta,Psychology;Marketing;Law,Indonesian,PhD,2,25,The University of Adelaide,492,0.3745
761,Public Health,Public Health;Data Science,142,Emma Omar,Film;Education;Accounting;Artificial Intelligence,Arabic;German;Vietnamese,PhD,7,25,The University of Adelaide,492,0.3745
761,Public Health,Public Health;Data Science,115,Alice Anderson,Psychology;Artificial Intelligence,Arabic;Korean;Spanish,Bachelor,10,25,The University of Adelaide,492,0.374
761,Public Health,Public Health;Data Science,346,Ravi Miller,Engineering;Marketing,Korean;Urdu;Japanese,PhD,18,25,The University of Adelaide,492,0.3735
761,Public Health,Public Health;Data Science,470,Grace Tran,Marketing;Engineering,Spanish;Urdu;Italian,Bachelor,8,25,The University of Adelaide,492,0.3735
761,Public Health,Public Health;Data Science,668,David Williams,Artificial Intelligence;Business;Accounting,Korean,Master,17,25,The University of Adelaide,492,0.3734
761,Public Health,Public Health;Data Science,225,Chloe Sanchez,Sustainable Design;Finance;Marketing,Korean;Thai;Arabic,Bachelor,13,25,The University of Adelaide,492,0.3731
761,Public Health,Public Health;Data Science,228,Sara Rodriguez,Law;Sustainable Design;Accounting,Korean;Mandarin,Bachelor,3,25,The University of Adelaide,492,0.3728
761,Public Health,Public Health;Data Science,216,Iris Anderson,Law;Renewable Energy,Mandarin;Spanish;Hindi,Mixed,5,25,The University of Adelaide,492,0.3726
761,Public Health,Public Health;Data Science,177,Yuki Jamal,Banking;Business,Thai;French;Urdu,Mixed,12,25,The University of Adelaide,492,0.3721
761,Public Health,Public Health;Data Science,739,Eli Nakamura,Business;Banking,Nepali,PhD,9,25,The University of Adelaide,492,0.3721
761,Public Health,Public Health;Data Science,338,Elena Nguyen,Accounting;Law,Hindi,Master,19,25,The University of Adelaide,492,0.3718
761,Public Health,Public Health;Data Science,469,Aarav O'Neill,Accounting;Law,Arabic;Nepali,PhD,7,25,The University of Adelaide,492,0.3718
761,Public Health,Public Health;Data Science,50,Rosa Brown,Law;Engineering;Ecology;Artificial Intelligence,Thai;Nepali,Mixed,18,25,The University of Adelaide,492,0.3717
761,Public Health,Public Health;Data Science,101,Suresh Davis,Computer Science;Finance;Cybersecurity;Engineering,English,Mixed,13,25,The University of Adelaide,492,0.3717
761,Public Health,Public Health;Data Science,402,Anh Ng,Accounting;Computer Science;Renewable Energy;Architecture,Urdu;Mandarin;Italian,Bachelor,1,25,The University of Adelaide,492,0.3713
761,Public Health,Public Health;Data Science,622,Ivy Grant,Environmental Science;Marketing;Finance;Cybersecurity,Italian,Bachelor,15,25,The University of Adelaide,492,0.3706
761,Public Health,Public Health;Data Science,183,Eli Patel,Ecology;Finance;Law,German;Japanese;Vietnamese,Mixed,13,25,The University of Adelaide,492,0.3702
761,Public Health,Public Health;Data Science,490,Jorge Sharma,Architecture;Film;Environmental Science;Nursing,Indonesian;Russian;Mandarin,PhD,1,25,The University of Adelaide,492,0.3701
761,Public Health,Public Health;Data Science,467,Liam Xu,Film;Psychology;Computer Science;Renewable Energy,Nepali,Bachelor,6,25,The University of Adelaide,492,0.37
761,Public Health,Public Health;Data Science,661,Emma Green,Design;Psychology;Artificial Intelligence;Law,Mandarin;French,PhD,8,25,The University of Adelaide,492,0.3696
761,Public Health,Public Health;Data Science,595,Zara Kaur,Cybersecurity;Sustainable Design;Artificial Intelligence;Computer Science,Japanese;French,Master,15,25,The University of Adelaide,492,0.3681
761,Public Health,Public Health;Data Science,497,Hannah Sharma,Sustainable Design;Finance;Artificial Intelligence;Accounting,Italian;Japanese,Master,17,25,The University of Adelaide,492,0.3679
761,Public Health,Public Health;Data Science,377,Thao Park,Business;Information Technology;Psychology;Cybersecurity,Urdu;Mandarin;Spanish,Bachelor,12,25,The University of Adelaide,492,0.3677
761,Public Health,Public Health;Data Science,366,Pavel Ahmed,Nursing;Engineering,German,Mixed,18,25,The University of Adelaide,492,0.367
761,Public Health,Public Health;Data Science,400,Lucas Nakamura,Engineering;Nursing,Italian;Russian;Urdu,Master,10,25,The University of Adelaide,492,0.367
761,Public Health,Public Health;Data Science,643,Marcus Taylor,Engineering;Nursing,Mandarin;Indonesian;Arabic,PhD,16,25,The University of Adelaide,492,0.367
761,Public Health,Public Health;Data Science,748,Keiko Campbell,Finance;Accounting,Spanish;Vietnamese;Japanese,Bachelor,4,25,The University of Adelaide,492,0.3669
761,Public Health,Public Health;Data Science,406,Nguyen Sanchez,Nursing;Finance,Mandarin;Russian,Bachelor,13,25,The University of Adelaide,492,0.3665
761,Public Health,Public Health;Data Science,409,Jia Sharma,Design;Accounting;Finance;Business,Urdu;Hindi;Arabic,Mixed,8,25,The University of Adelaide,492,0.366
761,Public Health,Public Health;Data Science,563,Arjun Xu,Accounting;Engineering,Urdu;Russian,Bachelor,15,25,The University of Adelaide,492,0.3658
761,Public Health,Public Health;Data Science,666,Leah Park,Design;International Law;Law;Banking,French;Mandarin;Italian,PhD,11,25,The University of Adelaide,492,0.3658
761,Public Health,Public Health;Data Science,572,Chloe Clark,Law;Sustainable Design;Architecture,Arabic,PhD,15,25,The University of Adelaide,492,0.3647
761,Public Health,Public Health;Data Science,600,Luca Johnson,Ecology;Architecture;Renewable Energy;Education,Thai;Vietnamese;Hindi,Bachelor,18,25,The University of Adelaide,492,0.3637
761,Public Health,Public Health;Data Science,698,Evelyn Rahman,Architecture;Engineering,Hindi;Indonesian,Mixed,2,25,The University of Adelaide,492,0.3632
761,Public Health,Public Health;Data Science,762,Ravi Park,Ecology;Engineering,Russian;Vietnamese,Mixed,1,25,The University of Adelaide,492,0.3627
761,Public Health,Public Health;Data Science,75,Tom Hernandez,Engineering;Banking,English;Mandarin,Bachelor,4,25,The University of Adelaide,492,0.3625
761,Public Health,Public Health;Data Science,425,Mina Tran,Public Health;Design;Cybersecurity;Accounting,Japanese;Vietnamese,PhD,18,25,The University of Adelaide,492,0.3624
761,Public Health,Public Health;Data Science,322,Sienna Anderson,Engineering;Business;Accounting;Banking,Arabic;Thai;Russian,Mixed,6,25,The University of Adelaide,492,0.3622
761,Public Health,Public Health;Data Science,659,Ethan Martinez,Law;Information Technology;Cybersecurity;Renewable Energy,English;Hindi,Bachelor,10,25,The University of Adelaide,492,0.3611
761,Public Health,Public Health;Data Science,158,David Xu,Ecology;Finance;Sustainable Design,Indonesian,Bachelor,17,25,The University of Adelaide,492,0.3608
761,Public Health,Public Health;Data Science,335,Hanna Rossi,International Law;Film;Sustainable Design;Renewable Energy,Urdu;Russian;Italian,Master,14,25,The University of Adelaide,492,0.3607
761,Public Health,Public Health;Data Science,13,Hannah Park,Business;Accounting;Banking;Law,Korean;Mandarin;Vietnamese,Master,15,25,The University of Adelaide,492,0.3606
761,Public Health,Public Health;Data Science,642,Rosa Ivanov,Business;Sustainable Design;Renewable Energy;Accounting,Italian,Bachelor,15,25,The University of Adelaide,492,0.3602
761,Public Health,Public Health;Data Science,789,David Taylor,Architecture;Sustainable Design,Korean;Mandarin,PhD,3,25,The University of Adelaide,492,0.3602
761,Public Health,Public Health;Data Science,478,Leo Hernandez,Banking;Education;Film,Urdu;Vietnamese,Bachelor,19,25,The University of Adelaide,492,0.3601
761,Public Health,Public Health;Data Science,686,Maya Jamal,Architecture;Public Health;Cybersecurity,Mandarin;Hindi,Master,8,25,The University of Adelaide,492,0.36
761,Public Health,Public Health;Data Science,116,Maria Johnson,Artificial Intelligence;Ecology;Law;Nursing,Japanese,Master,10,25,The University of Adelaide,492,0.3594
761,Public Health,Public Health;Data Science,271,Isha Fernandez,Accounting;International Law;Psychology;Design,Mandarin;Korean;Arabic,Mixed,6,25,The University of Adelaide,492,0.3593
761,Public Health,Public Health;Data Science,473,Ibrahim Sanchez,Cybersecurity;Computer Science;Sustainable Design,Japanese;Vietnamese;Spanish,Mixed,18,25,The University of Adelaide,492,0.359
761,Public Health,Public Health;Data Science,336,Isha Wilson,Banking;Law,German;Italian;Korean,Mixed,13,25,The University of Adelaide,492,0.3587
761,Public Health,Public Health;Data Science,174,Emma Rossi,Law;Architecture;Finance,Indonesian;Thai;Vietnamese,Master,5,25,The University of Adelaide,492,0.3584
761,Public Health,Public Health;Data Science,30,Hannah Garcia,Architecture;Law,Thai;Urdu;Arabic,Mixed,16,25,The University of Adelaide,492,0.3583
761,Public Health,Public Health;Data Science,151,Alice Miller,Law;Architecture,Korean;Italian;Hindi,PhD,11,25,The University of Adelaide,492,0.3583
761,Public Health,Public Health;Data Science,718,Chloe Omar,Law;Architecture,Hindi,Master,13,25,The University of Adelaide,492,0.3583
761,Public Health,Public Health;Data Science,17,Grace Ali,Sustainable Design;Ecology,German;Korean,Master,3,25,The University of Adelaide,492,0.3582
761,Public Health,Public Health;Data Science,258,Priya Lopez,International Law;Psychology;Film,Indonesian;Thai;Spanish,Bachelor,11,25,The University of Adelaide,492,0.3581
761,Public Health,Public Health;Data Science,362,Ethan Rahman,International Law;Psychology;Film,Russian;Indonesian,PhD,5,25,The University of Adelaide,492,0.3581
761,Public Health,Public Health;Data Science,709,Kai Chan,Banking;Nursing;Engineering;Finance,Urdu,PhD,14,25,The University of Adelaide,492,0.3581
761,Public Health,Public Health;Data Science,25,Nguyen Patel,Finance;Psychology;Marketing,French;German,PhD,16,25,The University of Adelaide,492,0.3577
761,Public Health,Public Health;Data Science,393,Noelle Bianchi,Banking;Finance,Mandarin;Italian,Bachelor,7,25,The University of Adelaide,492,0.3574
761,Public Health,Public Health;Data Science,56,Soojin Kumar,Nursing;Finance;Psychology,French;Thai,Master,2,25,The University of Adelaide,492,0.3573
761,Public Health,Public Health;Data Science,558,Marcus Chan,Law;Banking;Sustainable Design,French,Mixed,17,25,The University of Adelaide,492,0.3573
761,Public Health,Public Health;Data Science,294,Leah Fernandez,Finance;Ecology,Hindi;Japanese,Bachelor,9,25,The University of Adelaide,492,0.3567
761,Public Health,Public Health;Data Science,537,Dinesh Anderson,Psychology;Design,Indonesian,Mixed,16,25,The University of Adelaide,492,0.3566
761,Public Health,Public Health;Data Science,407,Nadia Grant,Nursing;Psychology,German;Hindi;Korean,Bachelor,11,25,The University of Adelaide,492,0.356
761,Public Health,Public Health;Data Science,370,Jacob Martinez,Business;Ecology;Nursing,Russian;Hindi,Master,2,25,The University of Adelaide,492,0.3558
761,Public Health,Public Health;Data Science,92,Jorge Wilson,Finance;Banking;Renewable Energy;Engineering,Indonesian;Vietnamese;French,PhD,19,25,The University of Adelaide,492,0.3552
761,Public Health,Public Health;Data Science,426,Noor Rodriguez,Sustainable Design;Design;Marketing,Thai,Master,18,25,The University of Adelaide,492,0.3547
761,Public Health,Public Health;Data Science,485,Hiroshi Trivedi,Artificial Intelligence;Nursing,Italian;Urdu;Korean,Master,3,25,The University of Adelaide,492,0.3546
761,Public Health,Public Health;Data Science,204,Jorge Taylor,Cybersecurity;Public Health;Banking;Nursing,Vietnamese;English;Hindi,Master,17,25,The University of Adelaide,492,0.3545
